customer_id,customer_name,customer_gender,customer_age,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,total_lifetime_spend,percentage_lifetime_spend_groceries,percentage_lifetime_spend_electronics,percentage_lifetime_spend_fish,percentage_lifetime_spend_vegetables,percentage_lifetime_spend_nonalcohol_drinks,percentage_lifetime_spend_alcohol_drinks,percentage_lifetime_spend_meat,percentage_lifetime_spend_hygiene,percentage_lifetime_spend_videogames,percentage_lifetime_spend_petfood,avg_spend_per_store,loyalty_years,degree
40895,William`s Fishy,1,77,0.0,0.0,1.0,1.0,13776.0,135.0,7.0,81.0,63.0,153.0,170.0,43843.0,136.0,0.0,0.0,22.0,0.0871279889938519,2015.0,0,39.35640332466762,-9.381372899181349,58357.0,0.23606422537142074,0.0023133471562965884,0.7512894768408246,0.001388008293777953,0.0010795620062717412,0.0026217934438028,0.0029131038264475556,0.0023304830611580443,0.0,0.0,58357.0,9.0,0
45796,Marlene`s Fishy,0,55,0.0,0.0,0.0,1.0,12613.0,183.0,12.4,408.0,401.0,111.0,151.0,40559.0,111.0,0.0,0.0,17.0,0.3776421166216062,2007.0,0,38.96228781779188,-9.417825868173972,54537.0,0.2312741808313622,0.0033555201056163705,0.743696939692319,0.007481159579734859,0.0073528063516511725,0.002035315473898454,0.002768762491519519,0.002035315473898454,0.0,0.0,54537.0,17.0,0
25215,Jana`s Fishy,0,37,0.0,0.0,0.0,1.0,15373.0,24.0,17.0,221.0,324.0,159.0,101.0,43017.0,167.0,0.0,0.0,28.0,0.6867819269001685,2014.0,1,39.35689582011863,-9.380532537034233,59386.0,0.2588657259286701,0.0004041356548681507,0.7243626443943016,0.003721415821910888,0.005455831340720035,0.002677398713501499,0.0017007375475701343,0.0028121105984575488,0.0,0.0,59386.0,10.0,0
13616,Shawn Bresler,1,27,0.0,0.0,0.0,1.0,8006.0,6205.0,8.0,248.0,396.0,321.0,267.0,9091.0,258.0,1232.0,1215.0,445.0,0.2431420336218675,2015.0,1,38.73580028570937,-9.149334837507212,27239.0,0.29391681045559676,0.22779837732662725,0.3337494034289071,0.009104592679613789,0.014537978633576856,0.011784573589338815,0.009802121957487427,0.00947171335217886,0.04522926686001689,0.044605161716656266,27239.0,9.0,3
37816,Craig`s Fishy,1,53,0.0,0.0,1.0,1.0,14261.0,39.0,9.0,603.0,338.0,90.0,78.0,46013.0,71.0,0.0,0.0,20.0,0.1821382052879116,2003.0,1,39.35603877474094,-9.380333975100852,61493.0,0.2319125754150879,0.0006342185289382531,0.7482640300522011,0.009805994178199145,0.005496560584131527,0.001463581220626738,0.0012684370578765062,0.001154602962938871,0.0,0.0,61493.0,21.0,0
35641,Ronald`s Fishy,1,39,0.0,0.0,0.0,1.0,15270.0,67.0,6.0,314.0,193.0,43.0,157.0,40939.0,90.0,0.0,0.0,15.0,0.351142057817508,2012.0,1,38.96365885765749,-9.417777850650664,57073.0,0.2675520824207594,0.0011739351357033974,0.7173094107546476,0.005501725859863684,0.0033816340476232193,0.000753421057242479,0.002750862929931842,0.0015769277942284442,0.0,0.0,57073.0,12.0,0
41726,Christa`s Fishy,0,71,1.0,0.0,1.0,1.0,15339.0,97.0,10.0,354.0,275.0,71.0,19.0,39343.0,92.0,0.0,0.0,39.0,0.0969179942374163,2010.0,0,38.96305398025145,-9.416478707630985,55590.0,0.27593092282784676,0.0017449181507465372,0.7077352041734125,0.006368051807879115,0.004946932901601008,0.0012772081309588056,0.00034178809138334234,0.0016549739161719735,0.0,0.0,55590.0,14.0,0
16971,Ester Haid,0,40,1.0,1.0,1.0,2.0,17453.0,11705.0,23.0,564.0,313.0,798.0,1245.0,5175.0,3067.0,4029.0,3005.0,180.0,0.1412468208944971,2014.0,1,38.74839690429855,-9.172212464328169,47354.0,0.36856442961523844,0.24718080837943995,0.10928327068463066,0.011910292689107572,0.006609790091650125,0.01685179710267348,0.0262913375849981,0.06476749588207965,0.08508256958229506,0.06345820838788697,23677.0,10.0,1
859,Curtis`s Fishy,1,66,0.0,0.0,1.0,1.0,11784.0,42.0,9.0,194.0,220.0,71.0,112.0,39804.0,60.0,0.0,0.0,6.0,0.3567297997243844,2011.0,1,39.357120363321336,-9.381486452440404,52287.0,0.22537150725801824,0.0008032589362556658,0.7612599690171553,0.0037102912769904567,0.00420754680895825,0.0013578901065274351,0.002142023830015109,0.0011475127660795226,0.0,0.0,52287.0,13.0,0
43126,Edmond`s Fishy,1,56,0.0,0.0,1.0,1.0,12341.0,581.0,17.0,661.0,319.0,84.0,79.0,40731.0,39.0,0.0,0.0,17.0,0.4726754845604675,2011.0,0,38.962628963951765,-9.417553397969844,54835.0,0.22505698914926597,0.010595422631530956,0.7427920124008389,0.012054344852740038,0.005817452357071214,0.001531868332269536,0.0014406856934439682,0.0007112245828394273,0.0,0.0,54835.0,13.0,0
22832,Earl`s Fishy,1,57,0.0,0.0,1.0,1.0,15252.0,241.0,17.0,208.0,203.0,68.0,16.0,35213.0,96.0,0.0,0.0,14.0,0.2753671404921831,2009.0,1,39.35586632129935,-9.38130948572677,51297.0,0.2973273290835721,0.004698130494960719,0.6864533988342398,0.00405481802054701,0.003957346433514631,0.001325613583640369,0.0003119090785036162,0.0018714544710216972,0.0,0.0,51297.0,15.0,0
17836,Sandra`s Fishy,0,68,0.0,1.0,1.0,1.0,14906.0,854.0,9.0,377.0,357.0,54.0,29.0,36233.0,65.0,0.0,0.0,15.0,0.13308716119983,2006.0,1,38.96236750005332,-9.416416665344268,52875.0,0.28191016548463355,0.01615130023640662,0.68525768321513,0.0071300236406619385,0.00675177304964539,0.0010212765957446808,0.0005484633569739953,0.0012293144208037825,0.0,0.0,52875.0,18.0,0
38453,Jesse Price,1,29,0.0,0.0,0.0,1.0,3409.0,1530.0,8.0,345.0,183.0,518.0,937.0,15894.6,388.0,1109.0,992.0,1941.0,0.2386130556155008,2015.0,0,38.73549495668471,-9.149310565488758,25305.6,0.13471326504805262,0.06046092564491654,0.6281060318664644,0.013633345978755691,0.00723160091047041,0.020469777440566515,0.03702737733940314,0.015332574607991908,0.04382429185634801,0.039200809307030855,25305.6,9.0,0
37310,Sandra`s Fishy,0,70,0.0,0.0,0.0,1.0,10688.0,293.0,8.0,716.0,259.0,81.0,6.0,39900.0,129.0,0.0,0.0,19.0,0.5115932888946289,2012.0,1,39.3566561057444,-9.380671942357235,52072.0,0.2052542633277001,0.005626824396988785,0.766246735289599,0.013750192041788293,0.004973882316792134,0.001555538485174374,0.00011522507297587955,0.0024773390689814103,0.0,0.0,52072.0,12.0,0
1830,Alejandro`s Fishy,1,24,0.0,0.0,1.0,1.0,13810.0,578.0,6.0,925.0,439.0,152.0,37.0,43232.0,150.0,0.0,0.0,29.0,0.1341846371427567,2023.0,1,39.35710828111099,-9.380403869771166,59323.0,0.23279335165113024,0.009743269895318847,0.7287561316858554,0.015592603206176357,0.007400165197309644,0.002562243986312223,0.0006237041282470542,0.00252853024965022,0.0,0.0,59323.0,1.0,0
45447,Linda`s Fishy,0,50,0.0,0.0,0.0,1.0,14879.0,198.0,7.0,370.0,217.0,26.0,177.0,35549.0,56.0,0.0,0.0,5.0,0.0991100133531137,2005.0,0,39.35609851182099,-9.38209323459225,51472.0,0.28906978551445445,0.003846751631955238,0.690647342244327,0.007188374261734535,0.004215884364314579,0.0005051290021759403,0.0034387628225054398,0.0010879701585327945,0.0,0.0,51472.0,19.0,0
21725,Chad`s Fishy,1,28,0.0,0.6,0.0,1.0,11875.0,60.0,7.0,876.0,580.0,58.0,231.0,39847.0,87.0,0.0,0.0,24.0,0.1312935574480243,2019.0,1,39.35729440695526,-9.381342993189268,53614.0,0.2214906554258216,0.0011191106800462565,0.7432200544633865,0.016339015928675347,0.010818069907113814,0.0010818069907113812,0.004308576118178088,0.001622710486067072,0.0,0.0,53614.0,5.0,0
1483,Ryan`s Fishy,1,47,0.0,0.0,1.0,1.0,13188.0,120.0,9.0,300.0,344.0,141.0,86.0,41404.0,60.0,0.0,0.0,6.0,0.8692257107983918,2004.0,1,38.96365303483279,-9.417378157176351,55643.0,0.23701094477292742,0.0021566055029383748,0.7441007853638373,0.005391513757345937,0.006182269108423341,0.002534011465952591,0.0015455672771058353,0.0010783027514691874,0.0,0.0,55643.0,20.0,0
25563,Adam`s Fishy,1,49,0.0,0.0,1.0,1.0,11430.0,148.0,11.0,548.0,369.0,8.0,106.0,29813.0,220.0,0.0,0.0,33.0,0.8790954426790698,2005.0,1,38.96234250517226,-9.417295807192678,42642.0,0.2680455888560574,0.0034707565311195535,0.6991463815018057,0.012851179588199427,0.008653440270156184,0.00018760846114159748,0.002485812110126167,0.005159232681393931,0.0,0.0,42642.0,19.0,0
10023,Michele`s Fishy,0,69,0.0,0.0,1.0,1.0,12920.0,1.0,17.0,502.0,210.0,132.0,28.0,36608.0,106.0,0.0,0.0,13.0,0.6028685482126575,2013.0,1,39.35721540489786,-9.38067545583573,50507.0,0.2558061258835409,1.979923574950007e-05,0.7248104223176985,0.009939216346249035,0.004157839507395015,0.002613499118934009,0.000554378600986002,0.0020987189894470073,0.0,0.0,50507.0,11.0,0
46383,Thomas Gavenda,1,53,1.0,1.0,1.0,2.0,18011.0,5247.0,17.0,460.0,656.0,1012.0,1770.0,5012.0,2663.0,3968.0,3255.0,133.0,-0.0363391836836013,2014.0,0,38.73587720568512,-9.14885238579456,42054.0,0.4282826841679745,0.1247681552289913,0.11918010177390974,0.010938317401436248,0.015598991772482997,0.024064298283159747,0.042088743044656866,0.0633233461739668,0.09435487706282399,0.0774004850905978,21027.0,10.0,0
341,Grace Smith,0,40,1.0,1.0,0.0,1.0,19499.0,5622.0,14.0,514.0,459.0,838.0,1637.0,5217.0,1796.0,4633.0,2885.0,144.0,0.1038636042107398,2010.0,1,38.76061378350032,-9.166570736311908,43100.0,0.45241299303944316,0.13044083526682135,0.12104408352668214,0.011925754060324825,0.010649651972157772,0.019443155452436196,0.037981438515081206,0.04167053364269142,0.10749419953596288,0.06693735498839908,43100.0,14.0,1
13739,Floyd`s Fishy,1,47,0.0,0.0,0.0,1.0,10698.0,31.0,6.0,72.0,170.0,220.0,134.0,41963.0,184.0,0.0,0.0,31.0,0.2637003956544926,2010.0,1,38.963613213967626,-9.416291174907505,53472.0,0.2000673249551167,0.0005797426690604429,0.7847658587672053,0.0013464991023339318,0.0031792339916217834,0.004114302812687013,0.0025059844404548173,0.0034410532615200477,0.0,0.0,53472.0,14.0,0
1850,Julianna`s Fishy,0,45,0.0,0.0,1.0,1.0,11596.0,93.0,9.0,301.0,160.0,136.0,126.0,39259.0,17.0,0.0,0.0,33.0,0.4609691170814328,2004.0,1,39.35671918056265,-9.38116257750083,51688.0,0.2243460764587525,0.0017992570809472219,0.7595379972140536,0.0058234019501625135,0.003095496053242532,0.002631171645256152,0.002437703141928494,0.000328896455657019,0.0,0.0,51688.0,20.0,0
49919,Richard`s Fishy,1,45,0.0,0.0,0.0,1.0,13413.0,180.0,7.0,591.0,232.0,140.0,110.0,34824.0,122.0,0.0,0.0,21.0,0.4962939078865865,2011.0,0,38.96255092908236,-9.417844969414077,49612.0,0.2703579779085705,0.00362815447875514,0.7019269531564944,0.011912440538579375,0.004676287994839958,0.002821897927920664,0.0022172055147948078,0.0024590824800451504,0.0,0.0,49612.0,13.0,0
41010,Joseph`s Fishy,1,39,0.0,0.0,1.0,1.0,13349.0,61.0,8.0,373.0,363.0,62.0,207.0,45143.0,87.0,0.0,0.0,0.0,0.572529313267832,2008.0,0,39.35696804259965,-9.381712494655426,59645.0,0.22380752787325006,0.0010227177466677845,0.7568614301282589,0.006253667532903009,0.006086008885908291,0.0010394836113672562,0.0034705339927906783,0.0014586302288540532,0.0,0.0,59645.0,16.0,0
43610,Daniel`s Fishy,1,51,1.0,0.0,1.0,1.0,17492.0,238.0,11.0,603.0,286.0,128.0,82.0,36539.0,87.0,0.0,0.0,32.0,0.304765705864891,2006.0,0,38.96276101396814,-9.417923792682448,55455.0,0.31542692273014156,0.004291768100261473,0.6588945992245965,0.010873681363267515,0.005157334775944459,0.0023081778018212967,0.0014786764042917682,0.0015688395996754124,0.0,0.0,55455.0,18.0,0
3759,Wayne`s Fishy,1,42,0.0,0.0,1.0,1.0,12244.0,182.0,7.0,361.0,247.0,151.0,84.0,41639.0,175.0,0.0,0.0,35.0,0.548578201289306,2006.0,1,38.96334604350054,-9.417013509872705,55083.0,0.22228273696058676,0.003304104714703266,0.755931957228183,0.006553746164878456,0.004484142112811575,0.0027413176479131494,0.0015249714067861228,0.003177023764137756,0.0,0.0,55083.0,18.0,0
4830,Larry`s Fishy,1,70,0.0,0.0,0.0,1.0,14101.0,378.0,6.0,735.0,221.0,126.0,131.0,37268.0,91.0,0.0,0.0,24.0,0.4768509017243762,2013.0,1,38.96414059553192,-9.416383509774656,53051.0,0.26580083316054365,0.007125219128762889,0.702493826695067,0.013854592750372284,0.004165802718139149,0.002375073042920963,0.0024693219731956044,0.0017153305309984732,0.0,0.0,53051.0,11.0,0
42300,Darryl`s Fishy,1,76,0.0,0.0,0.0,1.0,14236.0,146.0,7.0,248.0,294.0,170.0,88.0,39482.0,128.0,0.0,0.0,15.0,0.94991048959587,2015.0,0,38.96273495955573,-9.416526410854315,54792.0,0.2598189516717769,0.0026646225726383414,0.7205796466637465,0.004526208205577456,0.00536574682435392,0.003102642721565192,0.0016060738793984522,0.0023361074609432033,0.0,0.0,54792.0,9.0,0
23479,Francesca`s Fishy,0,65,0.0,0.0,1.0,1.0,9682.0,220.0,6.0,502.0,432.0,185.0,181.0,38209.0,91.0,0.0,0.0,23.0,0.0183764222505443,2014.0,1,39.356454680921935,-9.381601088913945,49502.0,0.19558805704820006,0.00444426487818674,0.771867803321078,0.01014100440386247,0.008726920124439416,0.003737222738475213,0.0036564179225081813,0.0018383095632499697,0.0,0.0,49502.0,10.0,0
16698,Tonia`s Fishy,0,27,0.0,0.0,0.0,1.0,11964.0,103.0,8.0,172.0,37.0,1.0,105.0,42860.0,74.0,0.0,0.0,19.0,0.5261620145449655,2020.0,1,38.96349003710915,-9.41771817271673,55316.0,0.21628461927832815,0.0018620290693470243,0.7748210282739171,0.003109407766288235,0.0006688842287945622,1.807795212958276e-05,0.0018981849736061898,0.0013377684575891244,0.0,0.0,55316.0,4.0,0
30367,Stasia`s Fishy,0,40,0.0,0.0,0.0,1.0,15169.0,391.0,8.0,597.0,339.0,130.0,41.0,39591.0,115.0,0.0,0.0,17.0,0.305872696171189,2012.0,1,38.96265945724752,-9.417932367524568,56373.0,0.2690827169034822,0.0069359445124439,0.7023042946091214,0.010590176148156032,0.0060135171092544305,0.0023060685079736754,0.0007272985294378514,0.002039983680130559,0.0,0.0,56373.0,12.0,0
7208,Ellen`s Fishy,0,72,0.0,0.0,0.0,1.0,14158.0,378.0,6.0,71.0,257.0,12.0,111.0,36287.0,160.0,0.0,0.0,18.0,0.2095972993989858,2008.0,1,38.96367208804813,-9.417815117107477,51434.0,0.27526538865341993,0.007349224248551542,0.705506085468756,0.001380409845627406,0.004996694793327371,0.00023330870630322356,0.002158105533304818,0.0031107827507096475,0.0,0.0,51434.0,16.0,0
5534,Regina`s Fishy,0,27,2.2,0.0,0.0,1.0,13550.0,261.0,11.0,434.0,360.0,37.0,114.0,41973.0,59.0,0.0,0.0,28.0,0.534942150709206,2020.0,1,39.35618193691453,-9.38119885280529,56788.0,0.23860674790448685,0.004596041417200817,0.7391174191730647,0.007642459674579136,0.006339367472001127,0.0006515461012890048,0.00200746636613369,0.001038951891244629,0.0,0.0,56788.0,4.0,0
12463,Ben`s Fishy,1,39,0.0,0.0,0.0,1.0,12700.0,54.0,7.0,546.0,262.0,103.0,82.0,36951.0,113.0,0.0,0.0,30.0,0.2254017494212352,2007.0,1,39.35650641972008,-9.380747409903684,50811.0,0.24994587786109307,0.001062762000354254,0.7272244199090748,0.010745704670248568,0.005156363779496566,0.002027120111786818,0.001613823778315719,0.002223927889630198,0.0,0.0,50811.0,17.0,0
49660,Ramona`s Fishy,0,53,0.0,0.0,1.0,1.0,14030.0,14.0,14.4,397.0,273.0,91.0,124.0,41250.0,104.0,0.0,0.0,10.0,0.6033429846485866,2011.0,0,38.96382177779602,-9.416551531334434,56283.0,0.2492759803137715,0.0002487429596858732,0.732903363360162,0.007053639642520832,0.004850487713874527,0.0016168292379581757,0.0022031519286463052,0.001847804843380772,0.0,0.0,56283.0,13.0,0
3353,Jean`s Fishy,0,77,0.0,0.0,1.0,1.0,16520.0,424.0,6.0,1184.0,210.0,49.0,4.0,45522.0,58.0,0.0,0.0,6.0,0.3510776075350256,2003.0,1,38.96310575691434,-9.417527767631176,63971.0,0.2582420159134608,0.006628003314001657,0.7116036954244892,0.018508386612683874,0.003282737490425349,0.000765972081099248,6.252833315095903e-05,0.0009066608306889059,0.0,0.0,63971.0,21.0,0
3096,Rebecca`s Fishy,0,39,0.0,0.0,0.0,1.0,13812.0,107.0,7.0,168.0,436.0,75.0,92.0,44248.0,71.0,0.0,0.0,8.0,0.5237415406783417,2012.0,1,38.96237633153518,-9.417494139550204,59009.0,0.23406598993373892,0.001813282719585148,0.7498517175346133,0.00284702333542341,0.007388703418122659,0.0012709925604568796,0.0015590842074937722,0.001203206290565846,0.0,0.0,59009.0,12.0,0
12890,Pamela`s Fishy,0,26,0.0,0.0,0.0,1.0,14494.0,92.0,7.0,635.0,367.0,149.0,123.0,36716.0,160.0,0.0,0.0,31.0,0.475647578989675,2021.0,1,38.96364884646409,-9.416685096143643,52736.0,0.27484071601941745,0.0017445388349514564,0.6962226941747572,0.012041110436893205,0.006959192961165049,0.002825394417475728,0.002332372572815534,0.003033980582524272,0.0,0.0,52736.0,3.0,0
39383,Christopher`s Fishy,1,40,0.0,0.0,0.0,1.0,16711.0,80.0,17.0,884.0,423.0,70.0,63.0,41565.0,35.0,0.0,0.0,36.0,0.5083191384571861,2007.0,1,39.357059137372296,-9.38086825595555,59831.0,0.2793033711621066,0.0013370994969163143,0.6947067573665825,0.014774949440925273,0.007069913589945012,0.001169962059801775,0.0010529658538215975,0.0005849810299008875,0.0,0.0,59831.0,17.0,0
39539,Stephen Cowley,1,57,0.0,0.0,1.0,1.0,4356.0,222.0,7.0,292.0,516.0,87.0,166.0,8954.6,9.0,0.0,9071.0,66.0,0.2996350959241564,2014.0,0,38.76047191441892,-9.133994694619483,23673.6,0.18400243309002434,0.009377534468775345,0.3782525682616924,0.01233441470667748,0.021796431467964315,0.0036749797242497974,0.007012030278453637,0.0003801703163017032,0.0,0.3831694376858611,23673.6,10.0,0
29655,Douglas`s Fishy,1,77,0.0,0.0,1.0,1.0,14313.0,182.0,8.0,304.0,397.0,140.0,117.0,39189.0,153.0,0.0,0.0,32.0,0.0124679426970871,2008.0,1,39.35580338289738,-9.38080131485763,54795.0,0.2612099644128114,0.0033214709371293,0.7151929920613195,0.005547951455424765,0.007245186604617209,0.0025549776439456155,0.002135231316725979,0.00279222556802628,0.0,0.0,54795.0,16.0,0
4190,Glenn Alberts,1,54,0.0,0.0,1.0,1.0,5785.0,146.0,9.0,243.0,579.0,31.0,288.0,8190.0,13.0,0.0,11719.0,15.0,0.2158129570207462,2011.0,1,38.72598780792335,-9.133272680276756,26994.0,0.21430688301103948,0.0054086093205897605,0.3034007557234941,0.009002000444543232,0.021449210935763505,0.0011484033488923465,0.01066903756390309,0.00048158850114840335,0.0,0.43413351115062604,26994.0,13.0,0
4217,Deloris`s Fishy,0,62,0.0,0.0,1.0,1.0,10484.0,131.0,8.0,262.0,280.0,149.0,65.0,43886.0,135.0,0.0,0.0,20.0,0.43853940672408,2013.0,1,38.963549695207305,-9.417621987916103,55392.0,0.18926920854997112,0.002364962449451184,0.7922804737146159,0.004729924898902368,0.005054881571346043,0.0026899191218948586,0.0011734546504910456,0.002437175043327556,0.0,0.0,55392.0,11.0,0
32141,Joshua`s Fishy,1,57,0.0,0.0,1.0,1.0,14180.0,329.0,6.0,319.0,396.0,126.0,102.0,34863.0,114.0,0.0,0.0,28.0,-0.0696911934862902,2016.0,1,39.35720735551296,-9.382142665344103,50429.0,0.28118741200499714,0.006524023875151203,0.6913284023081957,0.00632572527712229,0.007852624481944912,0.0024985623351642906,0.0020226456998949016,0.002260604017529596,0.0,0.0,50429.0,8.0,0
43729,Lillian Brown,0,32,1.0,0.0,0.0,1.0,2571.0,691.0,6.0,957.0,265.0,10.0,0.0,9453.6,415.0,268.0,472.0,133.0,0.2001423290719823,2013.0,0,38.72352685192695,-9.172996767953196,15102.6,0.1702355885741528,0.0457537112815012,0.6259584442413889,0.06336657264312105,0.017546647597102484,0.0006621376451736787,0.0,0.027478712274707665,0.01774528889065459,0.031252896852197634,15102.6,11.0,0
40404,Moses`s Fishy,1,31,0.0,0.0,1.0,1.0,14355.0,132.0,7.0,397.0,325.0,17.0,159.0,40789.0,16.0,0.0,0.0,22.0,0.2404818562655239,2016.0,1,38.96355132193746,-9.41756286493145,56190.0,0.25547250400427124,0.0023491724506139885,0.7259120840007118,0.007065314112831464,0.005783947321587471,0.0003025449368214985,0.002829684997330486,0.00028474817583199857,0.0,0.0,56190.0,8.0,0
31173,Vernita`s Fishy,0,76,0.0,0.0,1.0,1.0,12066.0,156.0,8.0,106.0,370.0,168.0,58.0,36031.0,82.0,0.0,0.0,32.0,0.451359086139566,2012.0,1,39.35666901665971,-9.380758055284865,49037.0,0.2460590982319473,0.0031812712849481005,0.7347717029997757,0.00216163305259294,0.0075453229194281865,0.003425984460713339,0.001182780349531986,0.001672206701062463,0.0,0.0,49037.0,12.0,0
25035,Ian`s Fishy,1,80,0.0,0.0,0.0,1.0,13989.0,262.0,6.0,1024.0,345.0,11.0,12.0,42901.0,149.0,0.0,0.0,21.0,0.4204127235732962,2013.0,1,38.9632773184412,-9.416688027958807,58693.0,0.2383418806331249,0.004463905406096127,0.7309389535379006,0.01744671425894059,0.005878043378256351,0.00018741587582846335,0.00020445368272196002,0.002538633227131004,0.0,0.0,58693.0,11.0,0
33620,William`s Fishy,1,79,0.0,0.0,1.0,1.0,16356.0,125.0,7.0,1389.0,255.0,34.0,139.0,42318.0,54.0,0.0,0.0,38.0,0.135783492318142,2010.0,1,39.35702470501954,-9.380993938449802,60670.0,0.2695895829899456,0.0020603263556947422,0.6975111257623208,0.022894346464479975,0.004203065765617274,0.0005604087687489698,0.0022910829075325533,0.0008900609856601285,0.0,0.0,60670.0,14.0,0
10518,Janet`s Fishy,0,64,0.0,0.0,0.0,1.0,16507.0,11.0,17.0,29.0,123.0,140.0,68.0,41629.0,22.0,0.0,0.0,19.0,0.4103962935533467,2005.0,1,38.96297639370951,-9.416716854475832,58529.0,0.2820311298672453,0.00018794102069059782,0.7112542500298997,0.0004954808727297579,0.002101522322267594,0.002391976626971245,0.0011618172188146048,0.00037588204138119563,0.0,0.0,58529.0,19.0,0
3830,Seth`s Fishy,1,60,0.0,0.0,0.0,1.0,14025.0,567.0,9.0,808.0,317.0,172.0,69.0,34742.0,110.0,0.0,0.0,16.0,0.4061463236155944,2008.0,1,38.96385278807063,-9.417559421211507,50810.0,0.27602834087777994,0.011159220625861051,0.6837630387718953,0.015902381420980122,0.006238929344617201,0.0033851604014957684,0.0013580003936233024,0.002164928163747294,0.0,0.0,50810.0,16.0,0
21068,Jesse`s Fishy,1,51,0.0,0.0,1.0,1.0,13752.0,306.0,9.0,282.0,432.0,129.0,10.0,46158.0,58.0,0.0,0.0,14.0,0.6046177146728353,2013.0,1,39.3560686000018,-9.3809635541012,61127.0,0.2249742339718946,0.005005971174767288,0.7551163970095048,0.004613345984589462,0.007067253423200877,0.002110360397205817,0.00016359382924076104,0.000948844209596414,0.0,0.0,61127.0,11.0,0
985,Luis`s Fishy,1,65,0.0,0.0,1.0,1.0,12138.0,153.0,9.0,670.0,272.0,151.0,63.0,35367.0,59.0,0.0,0.0,26.0,-0.1367972262300703,2010.0,1,39.356237664922126,-9.382011937570637,48873.0,0.2483579890737217,0.0031305628874838867,0.7236510956970106,0.0137090008798314,0.005565445133304688,0.0030896404967978228,0.0012890553066110123,0.0012072105252388845,0.0,0.0,48873.0,14.0,0
21480,Sergio`s Fishy,1,31,1.0,0.0,1.0,1.0,14681.0,139.0,7.0,382.0,188.0,80.0,99.0,38714.0,143.0,0.0,0.0,15.0,0.3549169198168309,2016.0,1,39.356142460128375,-9.38150123974784,54426.0,0.2697424025282034,0.002553926432219895,0.7113144453018778,0.007018704295741006,0.0034542314335060447,0.0014698857163855511,0.0018189835740271194,0.0026274207180391725,0.0,0.0,54426.0,8.0,0
38870,Lillian`s Fishy,0,55,0.0,0.0,0.0,1.0,17774.0,96.0,8.0,274.6,250.0,115.0,78.0,44782.0,43.0,0.0,0.0,22.0,0.8384905095188291,2012.0,1,38.96362165966478,-9.417980086010692,63412.6,0.28029129857473123,0.0015138947149304712,0.7062003450418372,0.004330369674165702,0.0039424341534647685,0.0018135197105937936,0.001230039455881008,0.0006780986743959403,0.0,0.0,63412.6,12.0,0
8979,Rosa`s Fishy,0,51,0.0,0.0,0.0,1.0,17606.0,28.0,6.0,349.0,359.0,132.0,229.0,36368.0,106.0,0.0,0.0,16.0,0.3743172106910287,2014.0,1,39.35647317021053,-9.38180336870318,55177.0,0.31908222628993965,0.0005074578175689146,0.6591152110480816,0.006325099226126828,0.0065063341609728695,0.00239230113996774,0.0041502800079743375,0.0019210903093680339,0.0,0.0,55177.0,10.0,0
8642,Kenny`s Fishy,1,34,0.0,0.0,0.0,1.0,11751.0,197.0,7.0,1007.0,172.0,61.0,114.0,37088.0,67.0,0.0,0.0,9.0,0.3802208146546871,2008.0,1,39.35674957750394,-9.381000755300931,50457.0,0.23289137285213152,0.003904314564877024,0.7350417186911627,0.019957587648889153,0.003408843173395168,0.0012089501952157282,0.0022593495451572626,0.0013278633291713736,0.0,0.0,50457.0,16.0,0
30310,Pattie`s Fishy,0,33,0.0,0.0,0.0,1.0,12078.0,67.0,17.0,442.0,239.0,175.0,128.0,39932.0,108.0,0.0,0.0,14.0,0.700250115891683,2014.0,1,39.356011981331605,-9.381104685367731,53169.0,0.2271624442814422,0.0012601327841411348,0.7510391393481164,0.00831311478493107,0.004495100528503451,0.0032913916003686357,0.002407417856269631,0.002031258816227501,0.0,0.0,53169.0,10.0,0
28965,Tameka Conley,0,38,0.0,0.0,1.0,1.0,9314.0,24.0,7.0,348.0,455.0,27.0,124.0,9112.4,37.0,0.0,12444.0,57.0,0.2581071527723764,2013.0,0,38.72485557033459,-9.167122899194592,31885.4,0.2921086139737936,0.0007526955910855752,0.2857859710086748,0.01091408607074084,0.014269853914330697,0.000846782539971272,0.003888927220608805,0.001160405702923595,0.0,0.39027266397787075,31885.4,11.0,0
31250,Henrietta`s Fishy,0,60,0.0,0.0,0.0,1.0,13621.0,139.0,17.0,244.0,326.0,35.0,52.0,41550.0,104.0,0.0,0.0,17.0,0.5793621219056271,2007.0,1,39.35755513749731,-9.38126628723471,56071.0,0.24292414973872412,0.002478999839489219,0.7410247721638636,0.004351625617520644,0.005814057177507089,0.0006242085926771415,0.0009273956234060387,0.0018547912468120775,0.0,0.0,56071.0,17.0,0
